karnataka,mysore,nanjangud,ragi,red,faq
karnataka,mysore,nanjangud,ragi,red,B
karnataka,mysore,nanjangud,ragi,red,B
karnataka,mysore,nanjangud,ragi,red,A
karnataka,mysore,nanjangud,ragi,red,A
karnataka,mysore,nanjangud,rice,red,faq
karnataka,mysore,nanjangud,rice,brown,FAQ
karnataka,mysore,nanjangud,rice,basmati,A
karnataka,mysore,nanjangud,ragi,red,A
karnataka,mysore,nanjangud,ragi,red,A
karnataka,mysore,nanjangud,ragi,red,A
